Event start date;Actor specified;Actor specified 1;Actor specified 2;Actor 1;Actor 2;Oblast number;Year
23.07.2011;Svoboda, Sokil, Student liberty, UGS (Ukrainian Helsinki union);Svoboda;Student liberty;823;808;8;2011
23.07.2011;Svoboda, Sokil, Student liberty, UGS (Ukrainian Helsinki union);Svoboda;UGS (Ukrainian Helsinki union);823;876;8;2011
23.07.2011;Svoboda, Sokil, Student liberty, UGS (Ukrainian Helsinki union);Sokil;Student liberty;768;808;8;2011
23.07.2011;Svoboda, Sokil, Student liberty, UGS (Ukrainian Helsinki union);Sokil;UGS (Ukrainian Helsinki union);768;876;8;2011
23.07.2011;Svoboda, Sokil, Student liberty, UGS (Ukrainian Helsinki union);Student liberty;UGS (Ukrainian Helsinki union);808;876;8;2011
03.01.2011;Svoboda, Patriot of Ukraine, UNA-UNSO, March of Patriots;Svoboda;Patriot of Ukraine;823;614;6;2011
03.01.2011;Svoboda, Patriot of Ukraine, UNA-UNSO, March of Patriots;Svoboda;UNA-UNSO;823;920;6;2011
03.01.2011;Svoboda, Patriot of Ukraine, UNA-UNSO, March of Patriots;Patriot of Ukraine;UNA-UNSO;614;920;6;2011
07.10.2011;BYT, Patriot of Ukraine, Ukraine of the future, Patriots March;BYT;Patriot of Ukraine;103;614;6;2011
07.10.2011;BYT, Patriot of Ukraine, Ukraine of the future, Patriots March;BYT;Ukraine of the Future;103;880;6;2011
07.10.2011;BYT, Patriot of Ukraine, Ukraine of the future, Patriots March;Patriot of Ukraine;Ukraine of the Future;614;880;6;2011
07.10.2011;BYT, Patriot of Ukraine, Ukraine of the future, Patriots March;BYT;Ukraine of the Future;103;880;6;2011
07.10.2011;BYT, Patriot of Ukraine, Ukraine of the future, Patriots March;Patriot of Ukraine;Ukraine of the Future;614;880;6;2011
09.02.2011;Svoboda, UNP, Volya (Freedom);Svoboda;UNP;823;969;23;2011
09.02.2011;Svoboda, UNP, Volya (Freedom);Svoboda;Volya (Freedom);823;993;23;2011
09.02.2011;Svoboda, UNP, Volya (Freedom);UNP;Volya (Freedom);969;993;23;2011
09.03.2011;UNP, Svoboda, Rodina party;UNP;Svoboda;969;823;23;2011
09.03.2011;UNP, Svoboda, Rodina party;UNP;Rodina party;969;697;23;2011
09.03.2011;UNP, Svoboda, Rodina party;Svoboda;Rodina party;823;697;23;2011
19.04.2011;UNP, NGO Volya (Freedom), The Council of Cherkassy region opposition;UNP;Volya (Freedom);969;993;23;2011
19.04.2011;UNP, NGO Volya (Freedom), The Council of Cherkassy region opposition;UNP;The Council of Cherkassy region opposition;969;834;23;2011
19.04.2011;UNP, NGO Volya (Freedom), The Council of Cherkassy region opposition;Volya (Freedom);The Council of Cherkassy region opposition;993;834;23;2011
22.11.2011;BYT, Our Ukraine, Ukrainian Peoples Party;BYT;Our Ukraine;103;604;23;2011
22.11.2011;BYT, Our Ukraine, Ukrainian Peoples Party;BYT;Ukrainian Peoples Party (UNP);103;903;23;2011
22.11.2011;BYT, Our Ukraine, Ukrainian Peoples Party;Our Ukraine;Ukrainian Peoples Party (UNP);604;903;23;2011
14.12.2011;Svoboda, FoC, BYT;Svoboda;FoC;823;290;23;2011
14.12.2011;Svoboda, FoC, BYT;Svoboda;BYT;823;103;23;2011
14.12.2011;Svoboda, FoC, BYT;FoC;BYT;290;103;23;2011
14.01.2011;KUN, People's self-defense (NS) (Nar. Samooborona), Ukrainian business (Ukrainska sprava);KUN;People's self-defense (NS);454;627;25;2011
14.01.2011;KUN, People's self-defense (NS) (Nar. Samooborona), Ukrainian business (Ukrainska sprava);KUN;Ukrainian business (Ukrainska sprava);454;883;25;2011
14.01.2011;KUN, People's self-defense (NS) (Nar. Samooborona), Ukrainian business (Ukrainska sprava);People's self-defense (NS);Ukrainian business (Ukrainska sprava);627;883;25;2011
18.01.2011;Russian Society of Crimea, PR, Russian Unity Party;Russian Society of Crimea;PR;707;649;1;2011
18.01.2011;Russian Society of Crimea, PR, Russian Unity Party;Russian Society of Crimea;Russian Unity Party;707;708;1;2011
18.01.2011;Russian Society of Crimea, PR, Russian Unity Party;PR;Russian Unity Party;649;708;1;2011
29.01.2011;Our Ukraine, Ukrainian Peoples Party (UNP), KUN;Our Ukraine;Ukrainian Peoples Party (UNP);604;903;1;2011
29.01.2011;Our Ukraine, Ukrainian Peoples Party (UNP), KUN;Our Ukraine;KUN;604;454;1;2011
29.01.2011;Our Ukraine, Ukrainian Peoples Party (UNP), KUN;Ukrainian Peoples Party (UNP);KUN;903;454;1;2011
09.03.2011;BYT, Prosvita, Congress of Ukrainians;BYT;Prosvita;103;658;1;2011
09.03.2011;BYT, Prosvita, Congress of Ukrainians;BYT;Congress of Ukrainians;103;188;1;2011
09.03.2011;BYT, Prosvita, Congress of Ukrainians;Prosvita;Congress of Ukrainians;658;188;1;2011
01.05.2011;CPU, PSPU, Union of Sevastopol Workers;CPU;PSPU;208;668;1;2011
01.05.2011;CPU, PSPU, Union of Sevastopol Workers;CPU;Union of Sevastopol Workers;208;951;1;2011
01.05.2011;CPU, PSPU, Union of Sevastopol Workers;PSPU;Union of Sevastopol Workers;668;951;1;2011
23.06.2011;UNP, Mejelis, Russian Unity;UNP;Russian Unity party;969;708;1;2011
23.06.2011;UNP, Mejelis, Russian Unity;UNP;Russian Unity party;969;708;1;2011
23.02.2011;KUN, Svoboda, Tryzub;KUN;Svoboda;454;823;24;2011
23.02.2011;KUN, Svoboda, Tryzub;KUN;Tryzub;454;868;24;2011
23.02.2011;KUN, Svoboda, Tryzub;Svoboda;Tryzub;823;868;24;2011
06.05.2011;Svoboda, BYT, FoC;Svoboda;BYT;823;103;24;2011
06.05.2011;Svoboda, BYT, FoC;Svoboda;FoC;823;290;24;2011
06.05.2011;Svoboda, BYT, FoC;BYT;FoC;103;290;24;2011
16.12.2011;BYT, FoC, Svoboda;BYT;FoC;103;290;24;2011
16.12.2011;BYT, FoC, Svoboda;BYT;Svoboda;103;823;24;2011
16.12.2011;BYT, FoC, Svoboda;FoC;Svoboda;290;823;24;2011
20.02.2011;CPU, PSPU, Jurcom (law-defenders);CPU;PSPU;208;668;5;2011
20.02.2011;CPU, PSPU, Jurcom (law-defenders);CPU;Jurcom (law-defenders);208;431;5;2011
20.02.2011;CPU, PSPU, Jurcom (law-defenders);PSPU;Jurcom (law-defenders);668;431;5;2011
01.06.2011;UPC (KP), UGCC, Ukrainian Christian Evangelic Church;UPC (KP);UGCC;973;874;5;2011
01.06.2011;UPC (KP), UGCC, Ukrainian Christian Evangelic Church;UPC (KP);Ukrainian Christian Evangelic Church;973;885;5;2011
01.06.2011;UPC (KP), UGCC, Ukrainian Christian Evangelic Church;UGCC;Ukrainian Christian Evangelic Church;874;885;5;2011
11.03.2011;Young People's Rukh, Opir, Youth Nationalist Congress;Young People's Movement (Rukh);OPORA;1032;585;10;2011
11.03.2011;Young People's Rukh, Opir, Youth Nationalist Congress;Young People's Movement (Rukh);Youth nationalist congress (MNK);1032;1055;10;2011
11.03.2011;Young People's Rukh, Opir, Youth Nationalist Congress;OPORA;Youth nationalist congress (MNK);585;1055;10;2011
11.03.2011;Youth Nationalist Congress, Legacy, Fighter;Youth nationalist congress (MNK);Legacy;1055;478;13;2011
11.03.2011;Youth Nationalist Congress, Legacy, Fighter;Youth nationalist congress (MNK);Fighter;1055;289;13;2011
11.03.2011;Youth Nationalist Congress, Legacy, Fighter;Legacy;Fighter;478;289;13;2011
22.03.2011;Svoboda, People's party, Prosvita;Svoboda;Peoples Party of Ukraine;823;632;4;2011
22.03.2011;Svoboda, People's party, Prosvita;Svoboda;Prosvita;823;658;4;2011
22.03.2011;Svoboda, People's party, Prosvita;Peoples Party of Ukraine;Prosvita;632;658;4;2011
21.03.2011;Assembly of civic organizations of small and middle business of Ukraine, BYT, FoC;Assembly of civic organizations of small and middle business of Ukraine;BYT;42;103;4;2011
21.03.2011;Assembly of civic organizations of small and middle business of Ukraine, BYT, FoC;Assembly of civic organizations of small and middle business of Ukraine;FoC;42;290;4;2011
21.03.2011;Assembly of civic organizations of small and middle business of Ukraine, BYT, FoC;BYT;FoC;103;290;4;2011
29.07.2011;Front Zm_n, BYT, KUN;FoC;BYT;290;103;4;2011
29.07.2011;Front Zm_n, BYT, KUN;FoC;KUN;290;454;4;2011
29.07.2011;Front Zm_n, BYT, KUN;BYT;KUN;103;454;4;2011
22.11.2011;BYT, FoC, Our Ukraine;BYT;FoC;103;290;4;2011
22.11.2011;BYT, FoC, Our Ukraine;BYT;Our Ukraine;103;604;4;2011
22.11.2011;BYT, FoC, Our Ukraine;FoC;Our Ukraine;290;604;4;2011
20.09.2011;Ukraine Defence Commitee, BYT, FoC;Ukraine Defence Commitee;BYT;877;103;9;2011
20.09.2011;Ukraine Defence Commitee, BYT, FoC;Ukraine Defence Commitee;FoC;877;290;9;2011
20.09.2011;Ukraine Defence Commitee, BYT, FoC;BYT;FoC;103;290;9;2011
23.03.2011;Assembly of civic organizations of small and middle business of Ukraine, Union of officers of Ukriane, independent trade union of miners;Assembly of civic organizations of small and middle business of Ukraine;Union of Ukrainian Officers;42;957;4;2011
23.03.2011;Assembly of civic organizations of small and middle business of Ukraine, Union of officers of Ukriane, independent trade union of miners;Assembly of civic organizations of small and middle business of Ukraine;Independent Trade Union of Miners of Ukraine (NPGU);42;400;4;2011
23.03.2011;Assembly of civic organizations of small and middle business of Ukraine, Union of officers of Ukriane, independent trade union of miners;Union of Ukrainian Officers;Independent Trade Union of Miners of Ukraine (NPGU);957;400;4;2011
24.01.2011;Chornobyl Spas, Chornobyl Union of Ukraine, union of veterans of Afganistan;Chornobyl Spas;Chornobyl Union of Ukraine;132;133;20;2011
24.01.2011;Chornobyl Spas, Chornobyl Union of Ukraine, union of veterans of Afganistan;Chornobyl Spas;Afghan veterans;132;8;20;2011
24.01.2011;Chornobyl Spas, Chornobyl Union of Ukraine, union of veterans of Afganistan;Chornobyl Union of Ukraine;Afghan veterans;133;8;20;2011
23.03.2011;Youth Nationalist Congress, Young People's Movement (Rukh), Kholodnoiarska initiative;Youth nationalist congress (MNK);Young People's Movement (Rukh);1055;1032;10;2011
23.03.2011;Youth Nationalist Congress, Young People's Movement (Rukh), Kholodnoiarska initiative;Youth nationalist congress (MNK);Kholodnoiarska initiative;1055;443;10;2011
23.03.2011;Youth Nationalist Congress, Young People's Movement (Rukh), Kholodnoiarska initiative;Young People's Movement (Rukh);Kholodnoiarska initiative;1032;443;10;2011
26.03.2011;Patriot of Ukraine, Social-Nationalistic Assembly, Ukrainian Fight Club;Patriot of Ukraine;SNA (Social National Assembly);614;754;20;2011
26.03.2011;Patriot of Ukraine, Social-Nationalistic Assembly, Ukrainian Fight Club;Patriot of Ukraine;Fight Club;614;288;20;2011
26.03.2011;Patriot of Ukraine, Social-Nationalistic Assembly, Ukrainian Fight Club;SNA (Social National Assembly);Fight Club;754;288;20;2011
28.04.2011;Association of trade unions of Kharkiv oblast', Children of War, SPU;Association of trade unions of Kharkiv oblast';Children of war;60;127;20;2011
28.04.2011;Association of trade unions of Kharkiv oblast', Children of War, SPU;Association of trade unions of Kharkiv oblast';SPU;60;784;20;2011
28.04.2011;Association of trade unions of Kharkiv oblast', Children of War, SPU;Children of war;SPU;127;784;20;2011
09.05.2011;BYT, Prorvemsia, We are from Kharkiv;BYT;Prorvemsia;103;655;20;2011
09.05.2011;BYT, Prorvemsia, We are from Kharkiv;BYT;We are from Kharkiv;103;1004;20;2011
09.05.2011;BYT, Prorvemsia, We are from Kharkiv;Prorvemsia;We are from Kharkiv;655;1004;20;2011
29.06.2011;Prorvemsia, Young Prosvita, Green Front;Prorvemsia;Young Prosvita;655;1034;20;2011
29.06.2011;Prorvemsia, Young Prosvita, Green Front;Prorvemsia;Green Front;655;362;20;2011
29.06.2011;Prorvemsia, Young Prosvita, Green Front;Young Prosvita;Green Front;1034;362;20;2011
25.03.2011;Prorvemsia, Union of Kharkiv businessmen, trade union of taxi drivers;Prorvemsia;Union of Kharkiv businessmen;655;937;20;2011
25.03.2011;Prorvemsia, Union of Kharkiv businessmen, trade union of taxi drivers;Prorvemsia;trade union of taxi drivers;655;860;20;2011
25.03.2011;Prorvemsia, Union of Kharkiv businessmen, trade union of taxi drivers;Union of Kharkiv businessmen;trade union of taxi drivers;937;860;20;2011
29.07.2011;Protection of the Justice, Gorelektrotrans, Prorvemsia;Protection of the Justice;Prorvemsia;663;655;20;2011
08.08.2011;NRU, Georgian minority in Ukraine, Union 'Georgia';NRU;Georgian minority in Ukraine;572;352;20;2011
08.08.2011;NRU, Georgian minority in Ukraine, Union 'Georgia';NRU;Union 'Georgia';572;922;20;2011
08.08.2011;NRU, Georgian minority in Ukraine, Union 'Georgia';Georgian minority in Ukraine;Union 'Georgia';352;922;20;2011
10.09.2011;Rightist football fans, Patriot of Ukraine, Social-Nationalistic Assembly;Rightist football fans;Patriot of Ukraine;692;614;20;2011
10.09.2011;Rightist football fans, Patriot of Ukraine, Social-Nationalistic Assembly;Rightist football fans;SNA (Social National Assembly);692;754;20;2011
10.09.2011;Rightist football fans, Patriot of Ukraine, Social-Nationalistic Assembly;Patriot of Ukraine;SNA (Social National Assembly);614;754;20;2011
14.10.2011;BYT, PRP (Reforms and Order), NRU;BYT;PRP (Reforms and Order);103;667;20;2011
14.10.2011;BYT, PRP (Reforms and Order), NRU;BYT;NRU;103;572;20;2011
14.10.2011;BYT, PRP (Reforms and Order), NRU;PRP (Reforms and Order);NRU;667;572;20;2011
03.11.2011;BYT, Party of PRP (Reforms and Order), Svoboda;BYT;PRP (Reforms and Order);103;667;20;2011
03.11.2011;BYT, Party of PRP (Reforms and Order), Svoboda;BYT;Svoboda;103;823;20;2011
03.11.2011;BYT, Party of PRP (Reforms and Order), Svoboda;PRP (Reforms and Order);Svoboda;667;823;20;2011
08.12.2011;FRI, Public Alternative, Svoboda;FRI;Public Alternative;337;669;20;2011
08.12.2011;FRI, Public Alternative, Svoboda;FRI;Svoboda;337;823;20;2011
08.12.2011;FRI, Public Alternative, Svoboda;Public Alternative;Svoboda;669;823;20;2011
23.12.2011;Svoboda, CPU, BYT;Svoboda;CPU;823;208;20;2011
23.12.2011;Svoboda, CPU, BYT;Svoboda;BYT;823;103;20;2011
23.12.2011;Svoboda, CPU, BYT;CPU;BYT;208;103;20;2011
31.01.2011;Direct Action, FRI, Vidsich (____);Direct Action;FRI;225;337;10;2011
31.01.2011;Direct Action, FRI, Vidsich (____);Direct Action;Vidsich;225;986;10;2011
31.01.2011;Direct Action, FRI, Vidsich (____);FRI;Vidsich;337;986;10;2011
07.02.2011;Svoboda, KUN, UNP;Svoboda;KUN;823;454;10;2011
07.02.2011;Svoboda, KUN, UNP;Svoboda;UNP;823;969;10;2011
07.02.2011;Svoboda, KUN, UNP;KUN;UNP;454;969;10;2011
28.02.2011;Direct Action, FRI, NGO Vidsich (____);Direct Action;FRI;225;337;10;2011
28.02.2011;Direct Action, FRI, NGO Vidsich (____);Direct Action;Vidsich;225;986;10;2011
28.02.2011;Direct Action, FRI, NGO Vidsich (____);FRI;Vidsich;337;986;10;2011
08.03.2011;Centre of Visual Culture, Insight, Organization of Marxists;Centre of Visual Culture;Insight;118;409;10;2011
08.03.2011;Centre of Visual Culture, Insight, Organization of Marxists;Centre of Visual Culture;Organization of Marxists;118;588;10;2011
08.03.2011;Centre of Visual Culture, Insight, Organization of Marxists;Insight;Organization of Marxists;409;588;10;2011
22.03.2011;Trade Union of Education and Science Workers of Ukraine, Direct Action, Labor Protection;Trade Union of Education and Science Workers of Ukraine;Direct Action;850;225;10;2011
22.03.2011;Trade Union of Education and Science Workers of Ukraine, Direct Action, Labor Protection;Trade Union of Education and Science Workers of Ukraine;Labor Protection;850;471;10;2011
22.03.2011;Trade Union of Education and Science Workers of Ukraine, Direct Action, Labor Protection;Direct Action;Labor Protection;225;471;10;2011
25.03.2011;Assembly of civic organizations of small and middle business of Ukraine, Confederation of Free Trade Unions of Ukraine, Vidsich;Assembly of civic organizations of small and middle business of Ukraine;Confederation of Free Trade Unions of Ukraine;42;183;10;2011
25.03.2011;Assembly of civic organizations of small and middle business of Ukraine, Confederation of Free Trade Unions of Ukraine, Vidsich;Assembly of civic organizations of small and middle business of Ukraine;Vidsich;42;986;10;2011
25.03.2011;Assembly of civic organizations of small and middle business of Ukraine, Confederation of Free Trade Unions of Ukraine, Vidsich;Confederation of Free Trade Unions of Ukraine;Vidsich;183;986;10;2011
25.03.2011;Assembly of civic organizations of small and middle business of Ukraine, Confederation of Free Trade Unions of Ukraine, Vidsich;Assembly of civic organizations of small and middle business of Ukraine;Confederation of Free Trade Unions of Ukraine;42;183;10;2011
25.03.2011;Assembly of civic organizations of small and middle business of Ukraine, Confederation of Free Trade Unions of Ukraine, Vidsich;Assembly of civic organizations of small and middle business of Ukraine;Vidsich;42;986;10;2011
25.03.2011;Assembly of civic organizations of small and middle business of Ukraine, Confederation of Free Trade Unions of Ukraine, Vidsich;Confederation of Free Trade Unions of Ukraine;Vidsich;183;986;10;2011
05.04.2011;The Public Committee for National Salvation, People, I have a choice;The Public Committee for National Salvation;I have a choice;836;388;10;2011
01.05.2011;Communist party of Workers and Peasants, Russkoye Veche, PSPU;Communist party of Workers and Peasants;Russkoye Veche;180;711;1;2011
01.05.2011;Communist party of Workers and Peasants, Russkoye Veche, PSPU;Communist party of Workers and Peasants;PSPU;180;668;1;2011
01.05.2011;Communist party of Workers and Peasants, Russkoye Veche, PSPU;Russkoye Veche;PSPU;711;668;1;2011
01.05.2011;Protection of trade union, Direct Action, the organization of the Marxists;Protection;Direct Action;661;225;10;2011
01.05.2011;Protection of trade union, Direct Action, the organization of the Marxists;Protection;Organization of Marxists;661;588;10;2011
01.05.2011;Protection of trade union, Direct Action, the organization of the Marxists;Direct Action;Organization of Marxists;225;588;10;2011
01.06.2011;Civic Movement Response, Movement Do not be indifferent, Young People's Movement (Rukh);Civic Movement Response;Movement Do not be indifferent;160;526;10;2011
01.06.2011;Civic Movement Response, Movement Do not be indifferent, Young People's Movement (Rukh);Civic Movement Response;Young People's Movement (Rukh);160;1032;10;2011
01.06.2011;Civic Movement Response, Movement Do not be indifferent, Young People's Movement (Rukh);Movement Do not be indifferent;Young People's Movement (Rukh);526;1032;10;2011
06.06.2011;Svoboda, BYT, KUN;Svoboda;BYT;823;103;10;2011
06.06.2011;Svoboda, BYT, KUN;Svoboda;KUN;823;454;10;2011
06.06.2011;Svoboda, BYT, KUN;BYT;KUN;103;454;10;2011
07.07.2011;BYT, Forward, FoC;BYT;Forward;103;319;10;2011
07.07.2011;BYT, Forward, FoC;BYT;FoC;103;290;10;2011
07.07.2011;BYT, Forward, FoC;Forward;FoC;319;290;10;2011
31.08.2011;Svoboda, UNSO, Spil'na sprava;Svoboda;UNSO;823;970;10;2011
31.08.2011;Svoboda, UNSO, Spil'na sprava;Svoboda;Common Cause;823;176;10;2011
31.08.2011;Svoboda, UNSO, Spil'na sprava;UNSO;Common Cause;970;176;10;2011
05.09.2011;Autonomous Union workers, union protection work, Direct Action;Autonomous Union workers;union protection work;74;962;10;2011
